business_token,transaction_date,entry_type,direction,amount_cents,transaction_status,internal_failure_reason,vendor_name,mcc,mcc_description,merchant_country,pos_data_type,token_wallet_type,pos_data_attended,pos_data_on_premise,card_entry_mode,pin_entered,pan_entry_mode,card_network,avs_result
business_UGVFq2hebydM,2022-06-16 11:10:32,ach_external,to,21817,SETTLED,,XodbyQo2AUd7Xt9NdkDL93SDlxs3NfrLEVsxJa3WjEk=,,,,,,,,,,,,
business_CSUwH5xmvpYe,2022-06-16 11:10:33,ach_external,to,26628,SETTLED,,1nCoiYGFD5rkiBlEJZc5mF15mi4JdBv9BjR4PUL8PKQ=,,,,,,,,,,,,
business_c5DUbA5jxeVe,2022-06-16 11:10:45,ach_external,to,18897,SETTLED,,wX/Tpegbn2ET1IsW8MpyMBSldsuWSUW++6NXVbH45Vs=,,,,,,,,,,,,
business_RR5HKs2b11pT,2022-06-16 11:10:52,ach_external,to,17168,SETTLED,,YgQWljdElOre/nOyDcNFSBOkdwKx0iSHsbn24wwi8Is=,,,,,,,,,,,,
business_pGErY9hkzHwZ,2022-06-16 11:12:41,ach_internal,from,11100,SETTLED,,oMPjD1yo/3fRJdBhmg+woek5NVsV/zhBBeNWCbXnIMA=,,,,,,,,,,,,
business_pGErY9hkzHwZ,2022-06-16 12:35:47,card,from,2000,SETTLED,,GRAINGER,5085,"Industrial Supplies, Not Elsewhere Classified",USA,DIAL_TERMINAL,,TRUE,TRUE,NOT_PRESENT,FALSE,MANUAL,MASTERCARD,MATCH
business_sgTVjfkcmcAt,2022-06-16 13:05:17,card,from,8900,SETTLED,,VIOC 050009,7538,Automotive Service Shops,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_2CCk7Nc3Vdxg,2022-06-16 14:00:02,card,from,7900,SETTLED,,DONE HEALTH P.C.,8099,Medical Services and Health Practitioners (Not Elsewhere Classified),USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,FAIL
business_sgTVjfkcmcAt,2022-06-16 14:09:29,card,from,6558,SETTLED,,BR11 PLUMBERS SUPPLY C,5074,Plumbing and Heating Equipment and Supplies,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_g5oeQtakbRSk,2022-06-16 15:09:31,card,from,24912,SETTLED,,RENTFOREVENTLA,7394,"Equipment Rental and Leasing Services, Tool Rental, Furniture Rental, and Appliance Rental",USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH
business_sgTVjfkcmcAt,2022-06-16 15:11:58,card,from,100000,SETTLED,,PRECISION TRANSMISSION,7538,Automotive Service Shops,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_M32Gdm6KDCgs,2022-06-16 15:12:15,card,from,3897,SETTLED,,SACRED LEAF MIDLAND,5499,Misc. Food Stores – Convenience Stores and Specialty Markets,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_g5oeQtakbRSk,2022-06-16 16:22:27,card,from,7873,SETTLED,,EASYSHIP.COM,4215,"Courier Services – Air or Ground, Freight forwarders",USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH_ZIP_ONLY
business_pGErY9hkzHwZ,2022-06-16 16:22:43,card,from,1377,SETTLED,,LOWES #02372*,5200,Home Supply Warehouse Stores,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_pGErY9hkzHwZ,2022-06-16 16:42:02,card,from,42800,SETTLED,,NSTAR ELECTRIC&GAS COR,4900,"Electric, Gas, Sanitary and Water Utilities",USA,DIAL_TERMINAL,,TRUE,TRUE,NOT_PRESENT,FALSE,MANUAL,MASTERCARD,MATCH
business_eMsN3azWaHGB,2022-06-16 16:48:51,card,from,9303,SETTLED,,CARESOURCE IN,6300,"Insurance Sales, Underwriting, and Premiums",USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_pGErY9hkzHwZ,2022-06-16 17:02:50,card,from,4448,SETTLED,,DUNKIN #339015 Q35,5814,Fast Food Restaurants,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_sgTVjfkcmcAt,2022-06-16 18:04:23,card,from,2993,SETTLED,,THE HOME DEPOT #3013,5200,Home Supply Warehouse Stores,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_sgTVjfkcmcAt,2022-06-16 18:13:50,card,from,12935,SETTLED,,QT 605,5542,Automated Fuel Dispensers,USA,POS_TERMINAL,,FALSE,TRUE,PRESENT,TRUE,ICC,MASTERCARD,FAIL
business_sgTVjfkcmcAt,2022-06-16 19:25:35,ach_external,from,90051,SETTLED,,TUhSD5dxKOd6rNpzAjoabLaZOGa3s9k9D3O2k9yqcCo=,,,,,,,,,,,,
business_HWUf2mxY7wyK,2022-06-16 19:25:35,ach_external,from,90500,SETTLED,,ZsfH0b60DI3L9UXEPfV+WVs2GHVmVy+yKc9spHUeSDI=,,,,,,,,,,,,
business_g5oeQtakbRSk,2022-06-16 19:25:37,ach_external,from,47000,SETTLED,,xKga/qv4mDbAIT/tofHNYVsVb2VRBGT7XtAAAKpvEhw=,,,,,,,,,,,,
business_HWUf2mxY7wyK,2022-06-16 19:25:40,ach_external,from,25000,SETTLED,,SPblmOvueqyYONM0SEs5VBBVgL5NBltcaPlYpWLjkVc=,,,,,,,,,,,,
business_sgTVjfkcmcAt,2022-06-16 21:04:55,card,from,11986,SETTLED,,Amazon.com*WI46R3783,5942,Book Stores,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH
business_c5DUbA5jxeVe,2022-06-16 21:10:12,ach_external,to,72222,SETTLED,,bmigdQ6wQIaxICo3I21Zcy9/Oqj7FPaR//wSDay5zyA=,,,,,,,,,,,,
business_9QxQKRN9z8Bg,2022-06-16 21:10:13,ach_external,to,31117,SETTLED,,qv1ZmN5DCczSiRT8jMI4ShYreaeEPrv0uKp4+zw9ysg=,,,,,,,,,,,,
business_RR5HKs2b11pT,2022-06-16 22:09:42,card,from,536,SETTLED,,DOLLAR TR 2810 NC 55 H,5331,Variety Stores,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,TRUE,ICC,MAESTRO,FAIL
business_difo2tnTYTc5,2022-06-16 23:10:14,ach_external,to,9680,SETTLED,,WcNJ8we3UgEaopTYe8D/tk6/atgvTo9pE2d1uWcJnPw=,,,,,,,,,,,,
business_sgTVjfkcmcAt,2022-06-16 23:20:05,card,from,6709,SETTLED,,MURPHY EXPRESS 8843,5541,Service Stations ( with or without ancillary services),USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_sgTVjfkcmcAt,2022-06-16 23:29:58,card,from,2897,SETTLED,,O'REILLY AUTO PARTS 53,5533,"Automotive Parts, Accessories Stores",USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_NrfhrFmh4xUq,2022-06-17 0:17:44,card,from,1444,SETTLED,,MOZARTS COFFEE ROASTER,7399,"Business Services, Not Elsewhere Classified",USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_sgTVjfkcmcAt,2022-06-17 1:27:38,card,from,17849,SETTLED,,AMZN MKTP US*JS3WE88Z3,5942,Book Stores,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH
business_g5oeQtakbRSk,2022-06-17 1:29:56,ach_internal,from,45000,SETTLED,,f5hQascmDg4H9EsScR3mZzkbEzpF/0yNJHhmdBaw96E=,,,,,,,,,,,,
business_sgTVjfkcmcAt,2022-06-17 2:22:05,card,from,43197,SETTLED,,HOMEDEPOT.COM,5200,Home Supply Warehouse Stores,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH
business_2CCk7Nc3Vdxg,2022-06-17 2:36:49,card,from,15588,VOIDED,,CALENDLY,5734,Computer Software Stores,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,FAIL
business_2CCk7Nc3Vdxg,2022-06-17 2:36:58,card,from,15588,SETTLED,,CALENDLY,5734,Computer Software Stores,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,FAIL
business_sgTVjfkcmcAt,2022-06-17 2:50:55,card,from,56431,SETTLED,,MENARDS ST. PETERS MO,5200,Home Supply Warehouse Stores,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH_ZIP_ONLY
business_rAjpkg5SiHvz,2022-06-17 7:58:44,ach_internal,from,35000,SETTLED,,GnbcdcAFK2iNrsF2Tr4SJfrvEFXLAc+OnviTNoSa1jU=,,,,,,,,,,,,
business_vpzTprxfPKrN,2022-06-17 11:10:15,ach_external,to,194000,SETTLED,,8NCZS0l8F4RtIhDuSTv2x2Je6vPrTE73dBjS1V6m1SY=,,,,,,,,,,,,
business_KDTaVJHbToVf,2022-06-17 11:10:22,ach_external,to,101155,SETTLED,,YgQWljdElOre/nOyDcNFSBOkdwKx0iSHsbn24wwi8Is=,,,,,,,,,,,,
business_GthGNve4Ku76,2022-06-17 11:10:23,ach_external,to,87300,SETTLED,,Jro7KLIs9xKsgNen+jEKTzvtQ+5c1A3yvJecJqTyFoI=,,,,,,,,,,,,
business_g5oeQtakbRSk,2022-06-17 11:10:28,ach_external,to,94573,SETTLED,,WcNJ8we3UgEaopTYe8D/tk6/atgvTo9pE2d1uWcJnPw=,,,,,,,,,,,,
business_vpzTprxfPKrN,2022-06-17 11:10:41,ach_external,to,25516,SETTLED,,8NCZS0l8F4RtIhDuSTv2x2Je6vPrTE73dBjS1V6m1SY=,,,,,,,,,,,,
business_RR5HKs2b11pT,2022-06-17 11:10:44,ach_external,to,23323,SETTLED,,YgQWljdElOre/nOyDcNFSBOkdwKx0iSHsbn24wwi8Is=,,,,,,,,,,,,
business_c5DUbA5jxeVe,2022-06-17 11:10:49,ach_external,to,19000,SETTLED,,wX/Tpegbn2ET1IsW8MpyMBSldsuWSUW++6NXVbH45Vs=,,,,,,,,,,,,
business_9QxQKRN9z8Bg,2022-06-17 11:11:28,ach_external,from,445465,SETTLED,,WkOPqTvVNyg8KuUvU0Th9Ua74d0ULVKWt7ShQSG87l4=,,,,,,,,,,,,
business_M32Gdm6KDCgs,2022-06-17 11:11:30,ach_external,from,210000,SETTLED,,WkOPqTvVNyg8KuUvU0Th9Ua74d0ULVKWt7ShQSG87l4=,,,,,,,,,,,,
business_c5DUbA5jxeVe,2022-06-17 11:11:39,ach_external,from,396379,SETTLED,,fwLLWiyZkabsCFuH7FBo+fA/Q2GwlGXGIIoK8hcjkGI=,,,,,,,,,,,,
business_sgTVjfkcmcAt,2022-06-17 11:11:42,ach_external,from,14000,SETTLED,,XqNyQQ7sdOXAtxdOyqc21DI8aWicwURUzMJvPPo8PwA=,,,,,,,,,,,,
business_M32Gdm6KDCgs,2022-06-17 11:12:10,ach_external,from,2766,SETTLED,,xMnr70nezv5mnfpBcXPwXe/gXhAfIuFE6wPDwDIQrJA=,,,,,,,,,,,,
business_M32Gdm6KDCgs,2022-06-17 11:12:40,ach_external,from,691,SETTLED,,xMnr70nezv5mnfpBcXPwXe/gXhAfIuFE6wPDwDIQrJA=,,,,,,,,,,,,
business_M32Gdm6KDCgs,2022-06-17 11:12:40,ach_external,from,656,SETTLED,,xMnr70nezv5mnfpBcXPwXe/gXhAfIuFE6wPDwDIQrJA=,,,,,,,,,,,,
business_M32Gdm6KDCgs,2022-06-17 11:48:03,ach_internal,from,700000,SETTLED,,5tC9XmgddQWi+s9njwT8CP/wGKoGtp63JwvhH5Pm/D0=,,,,,,,,,,,,
business_pGErY9hkzHwZ,2022-06-17 11:58:29,card,from,8430,SETTLED,,GRAINGER,5085,"Industrial Supplies, Not Elsewhere Classified",USA,DIAL_TERMINAL,,TRUE,TRUE,NOT_PRESENT,FALSE,MANUAL,MASTERCARD,MATCH
business_sgTVjfkcmcAt,2022-06-17 12:20:29,card,from,4651,SETTLED,,WHOLESALE PLUMBING ST,5074,Plumbing and Heating Equipment and Supplies,USA,DIAL_TERMINAL,,TRUE,TRUE,NOT_PRESENT,FALSE,MANUAL,MASTERCARD,FAIL
business_sgTVjfkcmcAt,2022-06-17 12:53:29,card,from,3738,SETTLED,,THE HOME DEPOT #3014,5200,Home Supply Warehouse Stores,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_M32Gdm6KDCgs,2022-06-17 15:24:35,card,to,100,SETTLED,,RBT ALLSUPS #102220,6532,,USA,,,,,,,,MASTERCARD,
business_Pc9f2sKhz8Ut,2022-06-17 15:24:49,card,from,211,SETTLED,,GOOGLE *Google Storage,5817,Digital Goods: Applications (Excludes Games),USA,PHONE,,TRUE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_M32Gdm6KDCgs,2022-06-17 15:26:31,card,to,2,SETTLED,,RBT ALLSUPS #102220,6532,,USA,,,,,,,,MASTERCARD,
business_sgTVjfkcmcAt,2022-06-17 15:26:48,card,from,6679,SETTLED,,THE HOME DEPOT #3014,5200,Home Supply Warehouse Stores,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_pGErY9hkzHwZ,2022-06-17 15:59:52,card,from,787,SETTLED,,ROUNDSTONE DRIVE IRVIN,5541,Service Stations ( with or without ancillary services),USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_c5DUbA5jxeVe,2022-06-17 16:55:10,card,from,17500,SETTLED,,HANDS ON TRADE ASSN,6300,"Insurance Sales, Underwriting, and Premiums",USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH
business_sgTVjfkcmcAt,2022-06-17 17:02:13,card,from,1088,SETTLED,,TACO BELL 028496,5814,Fast Food Restaurants,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_RR5HKs2b11pT,2022-06-17 17:06:10,card,from,1433,SETTLED,,CHICK-FIL-A  #01588,5814,Fast Food Restaurants,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_sgTVjfkcmcAt,2022-06-17 19:40:00,card,from,1037,SETTLED,,PHILLIPS 66 - PETROMAR,5541,Service Stations ( with or without ancillary services),USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_sgTVjfkcmcAt,2022-06-17 20:26:17,card,from,34428,SETTLED,,THE HOME DEPOT PRO,5074,Plumbing and Heating Equipment and Supplies,USA,DIAL_TERMINAL,,TRUE,TRUE,NOT_PRESENT,FALSE,MANUAL,MASTERCARD,MATCH
business_c5DUbA5jxeVe,2022-06-17 21:10:11,ach_external,to,164423,SETTLED,,bmigdQ6wQIaxICo3I21Zcy9/Oqj7FPaR//wSDay5zyA=,,,,,,,,,,,,
business_sgTVjfkcmcAt,2022-06-17 22:19:29,card,from,10418,SETTLED,,QT 646,5542,Automated Fuel Dispensers,USA,POS_TERMINAL,,FALSE,TRUE,PRESENT,TRUE,ICC,MASTERCARD,FAIL
business_sgTVjfkcmcAt,2022-06-17 22:23:24,atm,from,60300,SETTLED,,QUIKTRIP #646,6011,Financial Institutions – Manual Cash Disbursements,USA,ATM,,FALSE,FALSE,PRESENT,TRUE,ICC,MAESTRO,FAIL
business_GthGNve4Ku76,2022-06-17 23:33:45,card,from,999,SETTLED,,DRI*CRASHPLAN FOR SB,5734,Computer Software Stores,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH
business_pGErY9hkzHwZ,2022-06-17 23:44:41,found_to_found_transfer,to,496770,SETTLED,,other,,,,,,,,,,,,
business_sgTVjfkcmcAt,2022-06-18 0:39:12,card,from,4673,SETTLED,,CECIL WHITTAKERS PIZZA,5812,Eating places and Restaurants,USA,DIAL_TERMINAL,,TRUE,TRUE,NOT_PRESENT,FALSE,MANUAL,MASTERCARD,MATCH
business_v6TuAVst3Sn1,2022-06-18 2:41:08,card,from,2265,SETTLED,,WENDY'S #8436,5814,Fast Food Restaurants,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_8J874G7wtVS3,2022-06-18 11:40:36,card,from,16376,DECLINED,INSUFFICIENT_FUNDS,GETAROUND* BOOKING,4789,"Transportation Services, Not elsewhere classified)",USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH
business_8J874G7wtVS3,2022-06-18 11:41:16,card,to,14738,SETTLED,,SQC*<Cash Out        >,6536,,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MAESTRO,FAIL
business_8J874G7wtVS3,2022-06-18 11:41:37,card,to,2456,SETTLED,,SQC*<Cash Out        >,6536,,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MAESTRO,FAIL
business_8J874G7wtVS3,2022-06-18 11:42:54,card,from,15932,SETTLED,,GETAROUND* BOOKING,4789,"Transportation Services, Not elsewhere classified)",USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH
business_8J874G7wtVS3,2022-06-18 11:54:46,card,to,975,SETTLED,,SQC*<Cash Out        >,6536,,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MAESTRO,FAIL
business_8J874G7wtVS3,2022-06-18 11:55:25,card,from,200,SETTLED,,UBER   EATS,5812,Eating places and Restaurants,USA,ECOMMERCE,,TRUE,FALSE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_8J874G7wtVS3,2022-06-18 11:55:32,card,from,2314,SETTLED,,UBER   TRIP,4121,Taxicabs and Limousines,USA,ECOMMERCE,,TRUE,FALSE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_8J874G7wtVS3,2022-06-18 12:00:27,card,from,8736,DECLINED,INSUFFICIENT_FUNDS,GETAROUND* FUEL FEE,4789,"Transportation Services, Not elsewhere classified)",USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH
business_8J874G7wtVS3,2022-06-18 12:00:28,card,from,8736,DECLINED,INSUFFICIENT_FUNDS,GETAROUND* FUEL FEE,4789,"Transportation Services, Not elsewhere classified)",USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH
business_8J874G7wtVS3,2022-06-18 12:10:36,card,from,7750,DECLINED,INSUFFICIENT_FUNDS,GETAROUND* TOLL FEE,4789,"Transportation Services, Not elsewhere classified)",USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH
business_8J874G7wtVS3,2022-06-18 12:19:26,card,from,106,VOIDED,,UBER   *TRIP,4121,Taxicabs and Limousines,USA,ECOMMERCE,,TRUE,FALSE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_sgTVjfkcmcAt,2022-06-18 14:42:38,card,from,5008,SETTLED,,THE HOME DEPOT #3014,5200,Home Supply Warehouse Stores,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_NrfhrFmh4xUq,2022-06-18 16:05:33,card,from,1000,SETTLED,,GETCLOUDAPP.COM,5734,Computer Software Stores,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,FAIL
business_GthGNve4Ku76,2022-06-18 18:01:46,card,from,299,SETTLED,,GOOGLE *Google Storage,5817,Digital Goods: Applications (Excludes Games),USA,PHONE,,TRUE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH
business_RR5HKs2b11pT,2022-06-18 18:28:50,card,from,1597,SETTLED,,ALDI 66153,5411,"Grocery Stores, Supermarkets",USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,TRUE,CONTACTLESS,MAESTRO,FAIL
business_sgTVjfkcmcAt,2022-06-18 18:32:55,card,from,21897,SETTLED,,WAL-MART #0313,5411,"Grocery Stores, Supermarkets",USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_pGErY9hkzHwZ,2022-06-18 18:34:56,ach_internal,from,50000,SETTLED,,rSH65DU1To6sodMYfwl+6hfcdWJNDnEwhoLHDb834b4=,,,,,,,,,,,,
business_RR5HKs2b11pT,2022-06-18 19:16:15,card,from,7001,SETTLED,,EXXONMOBIL    99035503,5542,Automated Fuel Dispensers,USA,POS_TERMINAL,,FALSE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_g5oeQtakbRSk,2022-06-18 19:16:32,card,from,37250,SETTLED,,PHOTO BOOT* (1 OF 2 PA,7299,Miscellaneous Personal Services ( not elsewhere classifies),USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH
business_QhSJTyeHL5ga,2022-06-18 19:18:09,card,from,1634,SETTLED,,ZOOM.US 888-799-9666,4814,"Fax services, Telecommunication Services",USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH
business_GthGNve4Ku76,2022-06-18 19:36:10,card,from,30000,SETTLED,,VENMO,4829,Money Orders – Wire Transfer,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_pGErY9hkzHwZ,2022-06-18 19:56:03,card,from,617,SETTLED,,DUNKIN #306010 Q35,5814,Fast Food Restaurants,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_g5oeQtakbRSk,2022-06-18 21:41:06,card,from,90000,SETTLED,,FACEBK 9X2XLDPD32,7311,Advertising Services,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,FAIL
business_JdqojUMWtYU8,2022-06-18 22:03:42,card,from,16908,SETTLED,,KROGER #893,5411,"Grocery Stores, Supermarkets",USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_sgTVjfkcmcAt,2022-06-18 23:12:57,card,from,21562,SETTLED,,THE HOME DEPOT #3014,5200,Home Supply Warehouse Stores,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH
business_sgTVjfkcmcAt,2022-06-18 23:23:01,card,from,351166,SETTLED,,THE HOME DEPOT #3010,5200,Home Supply Warehouse Stores,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH
business_NrfhrFmh4xUq,2022-06-19 3:36:30,card,from,7241,SETTLED,,H-E-B GAS/CARWASH #2,5542,Automated Fuel Dispensers,USA,POS_TERMINAL,,FALSE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,MATCH_ZIP_ONLY
business_JdqojUMWtYU8,2022-06-19 4:19:48,card,from,1002,SETTLED,,EXXONMOBIL    48273098,5542,Automated Fuel Dispensers,USA,POS_TERMINAL,,FALSE,TRUE,PRESENT,TRUE,ICC,MASTERCARD,FAIL
business_xS1GSdvqvGVH,2022-06-19 4:24:05,card,from,1119,DECLINED,CARD_INACTIVE,WORLDMARK THE CLUB,7012,Timeshares,USA,DIAL_TERMINAL,,TRUE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_JdqojUMWtYU8,2022-06-19 7:39:06,card,to,4060,SETTLED,,AMZN Mktp US,5942,Book Stores,USA,,,,,,,,MASTERCARD,
business_ShXMUU1ccQnx,2022-06-19 9:45:07,card,from,3000,SETTLED,,DELTA,3058,DELTA,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,MANUAL,MASTERCARD,FAIL
business_RR5HKs2b11pT,2022-06-19 14:26:03,card,from,5269,SETTLED,,Wal-Mart Super Center,5411,"Grocery Stores, Supermarkets",USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,TRUE,ICC,MAESTRO,FAIL
business_sgTVjfkcmcAt,2022-06-19 15:49:21,card,to,100,SETTLED,,RBT PHILLIPS 66 - UGAS,6532,,USA,,,,,,,,MASTERCARD,
business_sgTVjfkcmcAt,2022-06-19 16:40:56,card,from,356480,SETTLED,,THE HOME DEPOT #3014,5200,Home Supply Warehouse Stores,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH
business_JdqojUMWtYU8,2022-06-19 17:20:08,card,to,16457,SETTLED,,AMZN Mktp US,5942,Book Stores,USA,,,,,,,,MASTERCARD,
business_sgTVjfkcmcAt,2022-06-19 17:27:38,card,from,14595,SETTLED,,AMZN Mktp US*B34PC30X3,5942,Book Stores,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH
business_mPhiyWLi1Ete,2022-06-19 19:53:19,card,from,15082,SETTLED,,POSTAGE GOSHIPPO.COM,7399,"Business Services, Not Elsewhere Classified",USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH
business_sgTVjfkcmcAt,2022-06-19 22:10:07,card,from,8659,SETTLED,,THE HOME DEPOT #3014,5200,Home Supply Warehouse Stores,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH
business_sgTVjfkcmcAt,2022-06-20 1:21:46,atm,from,60300,SETTLED,,QUIKTRIP #656,6011,Financial Institutions – Manual Cash Disbursements,USA,ATM,,FALSE,FALSE,PRESENT,TRUE,ICC,MAESTRO,FAIL
business_NrfhrFmh4xUq,2022-06-20 2:20:13,card,from,750,SETTLED,,Microsoft*Microsoft 36,5818,Digital Goods: Large Digital Goods Merchant,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH
business_sgTVjfkcmcAt,2022-06-20 3:17:19,card,from,9811,SETTLED,,QT 652,5542,Automated Fuel Dispensers,USA,POS_TERMINAL,,FALSE,TRUE,PRESENT,TRUE,ICC,MASTERCARD,FAIL
business_sgTVjfkcmcAt,2022-06-20 3:31:52,atm,from,40300,DECLINED,LIMIT_EXCEEDED,QUIKTRIP #652,6011,Financial Institutions – Manual Cash Disbursements,USA,ATM,,FALSE,FALSE,PRESENT,TRUE,ICC,MAESTRO,FAIL
